David Branch,500.0,486.26,502.52,518.68,501.62,519.54,506.91,524.55,508.04,491.82
Ricardo Romero,500.0,516.51,501.44,486.21
Charles Oliveira,500.0,519.28,537.51,521.95,539.22,523.99,541.17,557.97,541.08,527.43,543.1,559.2,572.67,590.16,575.18,593.7,572.77,554.28,570.0,554.26,572.61,586.39,603.17,619.77,633.24,643.25,658.73,674.67,683.35,701.74,713.64,692.47,706.53,686.97
Christian Morecraft,500.0,485.93,505.03,492.25,476.68
Todd Brown,500.0,485.02,469.66
Amilcar Alves,500.0,483.22,469.0
James Toney,500.0,487.07
TJ Waldburger,500.0,515.0,501.2,519.59,537.86,523.25,540.18,524.09,510.69
David Mitchell,500.0,485.0,471.4,487.8,476.68,462.69
Rafael Natal,500.0,485.65,486.27,501.86,516.78,501.76,519.52,533.68,548.02,531.6,517.54,531.85,545.07,558.91,571.57,556.18,539.4,522.71
Sean McCorkle,500.0,518.45,504.19,485.09
Mark Hunt,500.0,481.55,496.8,512.05,529.68,547.4,535.19,534.15,549.24,535.27,521.43,535.71,552.02,565.99,550.33,567.29,551.39,533.07,518.47
Pat Audinwood,500.0,482.36,468.12
Fabio Maldonado,500.0,514.97,500.62,486.01,472.47,488.13,503.03,517.93,504.85,520.31,505.97,491.9
Curt Warburton,500.0,486.6,502.18,486.11
Paul Sass,500.0,517.62,535.17,554.24,536.1,520.78
Rob Broughton,500.0,517.85,503.52,488.37
Vinicius Queiroz,500.0,482.15
Dongi Yang,500.0,485.65,501.1,487.51,473.59,489.76
Jake Shields,500.0,518.62,510.42,496.99,511.09,497.46,513.14,532.73,516.88
Carlos Eduardo Rocha,500.0,517.49,502.49,488.97
Pascal Krauss,500.0,515.0,501.69,515.82,500.81
Mark Scanlon,500.0,485.0
Alexandre Ferreira,500.0,486.39
TJ O'Brien,500.0,485.62,470.82
Edson Barboza,500.0,515.0,529.35,544.88,560.05,542.59,555.76,567.32,581.91,563.93,577.42,591.75,574.91,588.06,571.57,585.51,596.02,611.06,596.37,581.52,595.83,577.31,561.93,547.02,562.69,577.53,562.8,548.31,563.17,578.8,563.64
Mike Lullo,500.0,485.0,470.65
Maiquel Falcao,500.0,516.85
Pablo Garza,500.0,515.0,532.65,514.33,497.92,512.98,494.79
Fredson Paixao,500.0,485.0
Nick Pace,500.0,517.85,502.12,487.03
Will Campuzano,500.0,482.15,467.92,454.3,441.89
Kyle Watson,500.0,515.0,499.97
Sako Chivitchian,500.0,485.0
Ian Loveland,500.0,515.0,499.35,483.62
Tyler Toner,500.0,485.0
Cody McKenzie,500.0,518.45,501.31,482.35,501.74,487.27,500.39,485.52
Aaron Wilkinson,500.0,481.55
Nam Phan,500.0,484.61,468.29,484.13,470.55,488.84,477.09,465.03,450.79
Jonathan Brookins,500.0,515.0,500.0,515.21,498.41,482.4
Michael Johnson,500.0,485.0,500.65,483.1,498.2,515.2,531.49,515.93,497.35,515.25,533.2,548.95,565.79,551.04,536.72,555.25,539.83,523.12,509.57,525.34,538.25,522.99,508.12,488.9,474.97,491.5,476.45,493.27,480.83,496.01
John Makdessi,500.0,514.24,529.27,508.47,492.51,508.86,524.75,538.62,522.6,536.63,526.74,511.21,525.04,508.47,525.42,539.09,553.02,539.95,553.23,536.54,520.15
Sean Pierson,500.0,517.37,503.02,490.95,506.25,521.06,534.85
Jesse Bongfeldt,500.0,499.38,481.81
Antonio McKee,500.0,485.14
Diego Nunes,500.0,514.21,503.13,516.93,503.43,518.35,504.27
Dustin Poirier,500.0,515.0,529.35,547.67,563.6,544.56,560.57,544.29,558.06,572.73,586.53,569.83,582.58,595.2,607.5,619.94,601.41,616.4,627.77,639.85,649.19,659.4,675.35,656.82,669.31,682.11,693.84,675.45,685.73,666.17,677.04,660.95
Josh Grispi,500.0,485.0,469.38,452.48,438.88
Chris Cariaso,500.0,514.23,499.26,514.29,529.3,542.28,523.03,506.45,519.85,533.99,548.2,532.88,517.11,501.75
Willamy Freire,500.0,485.03
Rani Yahya,500.0,513.6,498.61,515.51,529.84,542.91,526.07,510.45,528.6,543.02,558.67,571.78,553.75,568.75,582.29,596.51,578.73,576.89,590.24,604.54,587.67,570.43
Kenny Robertson,500.0,486.62,473.85,493.0,479.21,498.73,515.09,529.44,515.52,499.43
Demetrious Johnson,500.0,515.0,530.0,514.38,513.76,528.19,543.83,558.8,575.11,589.8,602.89,618.21,632.53,644.87,656.24,663.91,676.66,688.15,668.13
Norifumi Yamamoto,500.0,485.0,470.65,452.96,469.27
Chad Mendes,500.0,513.77,528.76,514.09,528.56,542.33,558.45,573.45,588.18,573.52,588.77,573.32,560.78,576.7,561.63
Donald Cerrone,500.0,519.65,533.8,549.03,568.67,553.42,566.78,581.14,563.65,575.93,560.83,578.22,590.72,608.7,624.01,633.87,646.97,660.03,669.92,653.17,665.45,675.11,686.32,695.63,675.05,656.98,637.26,649.18,631.13,644.49,654.96,667.15,653.03,632.98,616.63,598.42,581.2,563.81,545.85
Miguel Torres,500.0,515.0,500.0,515.09,501.32
Antonio Banuelos,500.0,485.0
Maciej Jewtuszko,500.0,484.42
Zhang Tiequan,500.0,517.57,502.23,487.13,472.69
Tom Blackledge,500.0,479.26
Nick Ring,500.0,515.0,532.08,516.35,531.99,517.41,501.8
Riki Fukuda,500.0,485.0,498.83,485.29,500.26,486.99
Brian Ebersole,500.0,516.91,531.13,546.84,561.45,543.89,528.85,543.56,527.22
Takeya Mizugaki,500.0,515.0,500.15,514.5,499.49,514.51,530.4,546.08,558.14,572.43,555.66,536.52,549.06,534.55,517.97
Reuben Duran,500.0,485.0,503.62,489.11,472.74
Shane Roller,500.0,516.41,503.3,485.35,470.25,484.28,468.13
Danny Castillo,500.0,516.42,501.49,516.46,530.77,545.09,528.8,544.12,557.81,543.22,555.5,540.63,524.55,512.07,498.62
Brian Bowles,500.0,518.45,533.3,513.38,496.68
Damacio Page,500.0,481.55,463.44,445.4
Chris Weidman,500.0,515.93,533.5,550.76,567.46,583.09,603.35,622.02,636.89,650.76,632.34,616.28,600.0,618.31,602.07,585.91,600.32,583.12,567.23,580.36
Erik Koch,500.0,515.0,530.0,515.68,501.91,515.24,500.59,518.09,503.25,488.95,503.6
Raphael Assuncao,500.0,485.0,500.65,516.27,532.49,548.9,563.87,576.14,590.27,574.66,588.62,599.87,611.36,623.47,600.77,584.26,567.69,552.68,566.16,544.99
Constantinos Philippou,500.0,485.0,501.44,516.46,532.8,546.34,562.0,547.56,530.04,543.42,527.63
Joseph Benavidez,500.0,515.65,529.33,543.07,527.43,540.66,555.28,568.03,553.34,568.98,582.31,596.01,608.29,619.32,631.28,612.92,625.04,636.68,649.66,631.55,611.15,592.78
Anthony Njokuani,500.0,485.65,500.58,486.27,502.23,488.39,503.89,488.72,475.19
Kamal Shalorus,500.0,489.52,472.21,455.91
Urijah Faber,500.0,515.0,499.35,519.27,505.49,525.62,542.61,556.26,574.45,560.14,575.93,591.56,577.65,591.26,575.13,558.82,570.07,584.17,568.73
Eddie Wineland,500.0,485.0,471.32,488.15,504.38,492.54,508.98,493.54,480.62,497.82,514.4,501.26,488.92,504.4,491.09,475.9,462.47
Michael McDonald,500.0,515.0,529.97,543.68,557.45,540.09,557.02,538.83,555.0,541.15
Edwin Figueroa,500.0,485.0,499.17,513.33,498.33,484.24,471.23
Mackens Semerzier,500.0,518.45,503.27,485.63
Alex Caceres,500.0,481.55,464.36,479.63,465.47,483.51,499.22,484.25,501.36,519.84,504.05,488.88,474.87,490.8,507.31,494.45,477.52,493.49,478.77,494.66,476.49,491.84,507.78,525.82,540.41,557.24,541.81,556.31,570.07,555.57,540.38
Chan Sung Jung,500.0,518.48,534.03,553.07,538.7,555.46,541.17,556.62,574.8,561.1,576.79,565.11,554.42
Yves Jabouin,500.0,482.35,498.08,513.81,528.86,512.64,525.98,509.54,524.05,508.63,489.65
Charlie Valencia,500.0,484.36
Benson Henderson,500.0,516.82,536.09,552.76,570.77,587.26,602.73,613.42,591.15,603.71,618.3,601.88,588.82,603.44,616.62
Jose Aldo,500.0,517.07,536.32,550.99,567.62,581.99,596.05,610.71,594.98,612.05,598.36,585.83,599.4,612.93,596.95,579.99,565.4,580.97,595.36,610.17,593.66,609.0,593.36
Renan Barao,500.0,515.0,532.65,547.48,561.26,578.62,590.46,604.77,587.31,603.33,587.19,569.16,579.63,563.36,546.41,529.42,512.6,497.03
Cole Escovedo,500.0,485.0,470.65,455.38
Francisco Rivera,500.0,481.38,496.59,513.29,528.29,541.66,527.37,511.74,525.75,508.65,491.98,479.05
Scott Jorgensen,500.0,515.0,528.69,513.86,497.03,514.49,497.5,482.61,464.56,480.48,463.85,451.12,438.0
Ken Stone,500.0,485.0,503.45,518.45,503.44
Clay Harvison,500.0,515.0,495.29,480.72
Justin Edwards,500.0,485.0,500.65,485.62,504.93,489.72,474.99,458.91
Shamar Bailey,500.0,515.0,500.75,485.78
Ryan McGillivray,500.0,485.0
Danny Downes,500.0,485.77,470.74
Chris Cope,500.0,515.0,499.35,483.81
Chuck O'Neil,500.0,485.0
Anthony Pettis,500.0,487.68,504.59,522.89,540.38,562.65,578.01,564.63,547.09,533.15,554.08,542.34,559.22,547.14,566.47,556.1,572.34,557.9,541.03,559.24,573.39
Tony Ferguson,500.0,515.0,529.02,544.92,527.92,544.82,558.51,573.38,589.94,609.1,619.85,636.34,647.71,661.76,677.24,687.61,701.73,680.62,664.68,648.79,627.63,607.21,584.56,568.7,549.88
Ramsey Nijem,500.0,485.0,500.03,515.03,530.03,515.2,495.94,510.67,526.0,510.63,495.17
Aaron Rosa,500.0,484.91,500.56,486.02
Jason Young,500.0,485.65,468.87,484.47,471.4
James Head,500.0,482.92,501.51,519.07,505.33,484.9
Vagner Rocha,500.0,485.85,504.81,489.6,472.92
Dave Herman,500.0,515.0,501.49,486.64,470.68,458.76
Jon Olav Einemo,500.0,485.0,472.63
Edward Faaloloto,500.0,484.35,468.46
Ricardo Lamas,500.0,513.47,530.92,545.86,560.18,546.12,559.26,579.35,564.1,579.59,566.21,584.7,598.26,580.34,564.42,581.32,564.16,576.42
Javier Vazquez,500.0,515.72
Jeff Hougland,500.0,515.0,499.95,484.93
Donny Walker,500.0,485.0,466.55
Dominick Cruz,500.0,515.65,531.27,548.04,564.98,581.11,565.84,553.05,568.55,582.85,568.87
Paul Bradley,500.0,484.41,471.63
Jimy Hettes,500.0,517.19,530.77,515.71,533.04,519.16,504.22
Ronny Markes,500.0,514.99,531.73,546.71,530.34,513.28
Iuri Alcantara,500.0,515.0,527.69,511.5,496.0,511.17,497.52,513.31,527.6,542.86,526.66,541.33,525.81,542.19,559.15,537.59,522.49,536.55,520.62
Felipe Arantes,500.0,485.0,500.65,500.62,515.62,499.95,514.42,498.62,517.6,535.66,521.42,506.12,491.65
Erick Silva,500.0,515.0,499.35,519.59,509.49,526.64,514.48,528.86,515.97,532.03,551.62,537.37,521.84,538.68,523.47,507.07
Luis Ramos,500.0,485.0,471.42
Johnny Eduardo,500.0,484.35,498.77,514.21,497.91,513.68,498.16,480.11,465.23
Stanislav Nedkov,500.0,515.68,531.91,514.95,495.58
Jorge Lopez,500.0,484.35,471.3
Robert Peralta,500.0,514.35,529.53,542.6,526.41,539.61,554.9,536.13,521.3
Mike Stumpf,500.0,481.61,467.48
Lance Benoist,500.0,516.64,501.91,487.1,500.76
Eddie Yagin,500.0,484.2,500.55
Walel Watson,500.0,515.0,499.27,483.65,465.17
Joseph Sandoval,500.0,485.0,470.65
Mike Easton,500.0,515.0,529.35,544.59,528.37,512.17,498.08,483.57
Byron Bloodworth,500.0,485.0,472.07
Stipe Miocic,500.0,515.56,530.54,544.22,530.75,546.7,562.66,575.74,562.21,576.05,593.78,609.38,622.42,637.2,650.2,634.2,650.31,665.03,648.34
Clifford Starks,500.0,515.0,497.38,482.49
Dustin Jacoby,500.0,485.0,467.7,484.03,499.75,499.32,514.95,529.3,544.6,560.23,542.71,527.17,542.88,528.74,514.05
Francis Carmont,500.0,515.48,532.82,549.38,562.64,574.96,589.4,572.3,555.9,541.9
Bart Palaszewski,500.0,516.61,501.52,486.6,470.43
Hatsu Hioki,500.0,514.41,529.5,514.56,500.86,488.07,503.64,487.54,473.03
Vaughan Lee,500.0,484.97,502.66,484.1,499.11,482.7,496.94,482.65,469.12
Che Mills,500.0,515.65,501.54,516.21,503.23
Philip De Fries,500.0,515.15,500.17,517.53,501.81,488.35
John Maguire,500.0,515.03,533.43,519.91,506.19,489.63
Papy Abedi,500.0,485.48,466.89,482.54,468.94
Brad Pickett,500.0,482.35,500.46,516.68,500.45,516.65,499.72,514.73,498.6,482.9,469.91,486.58,470.2,458.95,445.82
Matt Lucas,500.0,484.35
Darren Uyenoyama,500.0,514.35,531.75,517.13,501.39
Cub Swanson,500.0,482.55,497.09,513.93,530.82,547.1,563.39,577.28,560.9,543.7,557.81,571.21,585.13,596.65,577.72,565.08,545.6,530.54,545.01,558.37,543.84,560.56,545.43,560.16,542.58
Alex Soto,500.0,486.29,471.08
Cung Le,500.0,484.15,498.42,517.8,505.54
Bryan Caraway,500.0,518.15,535.07,519.18,537.59,556.05,541.92,554.84,570.32,553.59,538.36
Dustin Neace,500.0,481.85
Steven Siler,500.0,515.0,532.15,548.9,533.5,547.06,559.53,543.83,528.27,511.36
Josh Clopton,500.0,485.0,471.93
Roland Delorme,500.0,517.85,536.11,519.41,533.5,516.39,500.68,482.19
Josh Ferguson,500.0,482.15,469.17
John Albert,500.0,515.0,496.64,478.37,460.91,444.08
Dustin Pague,500.0,485.0,503.48,488.48,473.98,460.64,447.33
Marcus Brimage,500.0,515.0,529.35,544.41,527.5,512.1,525.16,509.08,493.69
Stephen Bass,500.0,485.0
Johnny Bedford,500.0,515.0,530.0,511.59,527.21,510.4,492.25
Louis Gaudinot,500.0,485.0,503.93,488.75,503.54,490.12
John Dodson,500.0,515.0,529.35,543.09,528.12,541.91,556.52,570.28,557.94,571.72,557.74,570.88,552.4,567.22,551.84,536.48,552.26,536.31
TJ Dillashaw,500.0,485.0,500.62,519.18,533.33,548.17,533.2,547.29,564.75,576.99,593.13,576.19,591.8,607.56,621.81,634.84,617.79,631.91,617.88
Diego Brandao,500.0,518.45,503.73,517.85,536.04,550.35,535.68,520.51,535.45,549.11,530.37
Dennis Bermudez,500.0,481.55,497.96,515.5,528.41,543.36,559.06,572.94,590.28,570.19,552.62,566.86,579.59,562.83,549.41,532.75,516.51,530.15
John Cholish,500.0,515.0,500.68,485.42
Mitch Clarke,500.0,485.0,470.0,486.56,506.82,493.0,475.96,461.27
Jake Hecht,500.0,516.23,497.96,482.66
Alistair Overeem,500.0,516.93,501.49,489.04,507.52,492.37,510.9,526.34,545.42,563.68,550.64,566.3,583.01,567.67,552.44,565.19,580.49,563.91,577.47,591.59,575.46
Antonio Carvalho,500.0,484.35,500.81,516.57,503.23
Ednaldo Oliveira,500.0,482.89,468.63
Carlo Prater,500.0,515.65,500.81,484.94
Nick Denis,500.0,514.35,496.09
Daniel Pineda,500.0,518.45,536.09,518.28,501.82,520.14,505.83,489.83,506.77,493.41,509.88,527.53,513.77,500.67
Pat Schilling,500.0,481.55,466.66
Tommy Hayden,500.0,480.72,463.18
Khabib Nurmagomedov,500.0,517.31,534.87,550.39,563.86,576.21,591.75,602.88,618.3,632.99,645.94,662.06,680.59,693.27
Jared Papazian,500.0,485.65,467.17,452.97
Lavar Johnson,500.0,514.89,529.02,512.38,497.39
Eric Wisely,500.0,482.82,467.22
Stephen Thompson,500.0,515.0,499.46,515.13,529.46,543.83,557.06,572.14,589.61,604.69,603.38,587.19,601.41,584.78,568.54,585.6,600.16,586.14,572.74,586.99,569.44,554.79
Dan Stittgen,500.0,485.0,470.65
Michael Kuiper,500.0,485.08,500.16,481.77,463.49
Henry Martinez,500.0,485.93,500.89,486.5
Max Holloway,500.0,484.07,498.96,514.65,527.14,512.19,497.39,512.5,530.41,544.1,558.54,573.5,590.7,605.68,617.37,630.75,642.49,656.18,668.71,681.53,665.58,679.72,661.59,644.98,656.61,668.46,653.38,667.71,678.4,689.92
Tim Means,500.0,515.0,530.0,513.71,500.02,484.92,499.93,514.16,528.58,546.54,528.88,543.01,556.16,570.83,550.75,564.99,548.07,533.59,546.47,531.38,550.22,529.46,543.86,558.16,570.81,551.8,534.89,518.47,531.73,515.71,494.97
Bernardo Magalhaes,500.0,485.0,470.04
Justin Salas,500.0,515.0,500.0,514.06,496.52,511.02,496.17,481.31
Anton Kuivanen,500.0,485.0,500.0,482.81
Issei Tamura,500.0,515.1,499.48,485.33
Eiji Mitsuoka,500.0,483.89,470.72
Shawn Jordan,500.0,515.0,501.76,518.5,532.52,518.49,504.05,518.23,532.44,547.25,531.48
Oli Thompson,500.0,485.0,467.64
Andrew Craig,500.0,516.31,531.33,516.35,531.87,512.84,498.6,483.66
Nick Penner,500.0,484.89,470.54
Ian McCall,500.0,500.62,486.19,472.96,488.47,504.6,491.02
Yasuhiro Urushitani,500.0,486.26,471.04
Simeon Thoresen,500.0,518.15,503.99,487.59
Besam Yousef,500.0,481.85,466.2
Reza Madadi,500.0,518.15,501.72,520.3,505.57,520.39,506.09,492.12
Yoislandy Izquierdo,500.0,481.85,465.85
Magnus Cedenblad,500.0,482.66,500.53,519.44,533.6,547.21,530.18
Tom DeBlass,500.0,484.62,469.65
Siyar Bahadurzada,500.0,516.34,504.1,489.9,508.22,522.87,537.03,521.85,506.09
Maximo Blanco,500.0,485.65,501.27,487.56,473.09,487.92,504.09,518.44,499.01,482.57
Chris Clements,500.0,513.7,499.64,485.31,500.94,487.19
Chad Griggs,500.0,484.07,466.81
John Lineker,500.0,481.07,496.29,510.7,525.24,539.05,523.66,537.64,551.22,568.32,581.63,595.48,609.46,593.7,606.17,618.14,600.14
Tim Elliott,500.0,485.65,499.85,515.03,500.03,484.39,470.67,463.0,480.69,464.92,484.9,470.49,456.8,440.9,457.79,473.8,461.83,479.71,496.2,481.79,501.49
Marcus LeVesseur,500.0,480.61,496.48,481.63
Glover Teixeira,500.0,519.96,533.5,549.27,567.91,582.92,572.11,557.19,575.87,588.97,605.57,590.19,602.05,585.96,599.45,581.82,596.86,610.9,623.29,636.24,651.94,668.12,644.11,625.13
Shane del Rosario,500.0,486.32,471.07
Antonio Silva,500.0,488.6,506.79,522.23,511.05,512.09,500.88,488.1,504.81,490.53,478.26,464.11
Erik Perez,500.0,518.27,533.28,546.21,530.53,543.54,525.08,540.26,553.19,567.43
Joe Proctor,500.0,515.0,500.0,514.41,529.26,509.65,525.73,510.28,495.87
Jeremy Larsen,500.0,485.0,470.08,456.37
Sam Sicilia,500.0,515.0,500.0,484.38,499.43,483.48,499.19,481.12,497.65,513.5,498.54,481.27,467.08
Cristiano Marcello,500.0,485.0,501.43,486.37,471.96
Myles Jury,500.0,518.45,534.01,548.84,561.75,577.41,589.52,576.42,557.9,569.32,582.06,566.14,548.81
Chris Saunders,500.0,481.55
Daron Cruickshank,500.0,515.0,529.39,513.5,529.24,509.57,523.38,538.03,522.83,536.36,550.71,531.78,511.07,492.85
Chris Tickle,500.0,485.0
Justin Lawrence,500.0,515.0,499.31,480.99
John Cofer,500.0,485.0,467.92
Michael Chiesa,500.0,518.45,535.64,516.48,533.77,548.65,534.11,547.93,568.57,587.65,569.72,550.39,566.29,581.4,598.12,614.75,597.71,581.41,561.72,580.54
Al Iaquinta,500.0,481.55,496.77,512.78,527.23,506.97,522.36,538.16,554.69,570.02,585.11,572.16,588.99,576.8,561.41,544.62
Buddy Roberts,500.0,515.0,502.85
Caio Magalhaes,500.0,485.0,503.19,518.8,532.99,546.81,527.47,513.28
Joey Gambino,500.0,483.25,469.13
Brock Jardine,500.0,487.1,467.95
CJ Keith,500.0,485.0,467.73
Milton Vieira,500.0,500.03,484.38
Marcos Vinicius,500.0,515.0,500.0,485.0
Wagner Campos,500.0,485.0
Thiago Perpetuo,500.0,515.0,499.35,479.83
Leonardo Mafra,500.0,485.0,469.8,485.31,471.56
Hugo Viana,500.0,515.0,529.51,514.67,528.25,512.68,496.35
John Teixeira,500.0,485.0
Francisco Trinaldo,500.0,515.0,501.91,519.18,537.52,517.42,531.0,516.12,529.81,543.67,558.58,572.94,586.46,599.04,611.34,591.42,605.47,590.56,604.18,585.85,597.98,611.05,621.41,603.29,614.67,626.5,609.61
Delson Heleno,500.0,485.0
Rodrigo Damm,500.0,518.45,502.69,516.96,531.79,516.07,500.68,486.31
Anistavio Medeiros,500.0,481.55
Hacran Dias,500.0,516.19,502.81,489.67,507.77,523.08,508.97,493.41,479.34
Rony Jason,500.0,515.0,530.0,547.65,530.76,546.32,531.03,513.9,501.17,486.77
Godofredo Pepey,500.0,485.0,500.65,485.65,470.6,486.87,505.07,523.87,510.97,528.34,513.42,499.79
Cezar Ferreira,500.0,515.0,532.65,546.47,530.49,544.73,527.82,513.64,528.07,541.75,558.51,542.78,556.91,573.32,555.2,537.96
Sergio Moraes,500.0,485.0,503.62,522.67,536.69,551.35,549.15,562.65,574.97,560.07,574.55,591.21,574.82,558.67,544.04
Marcelo Guimaraes,500.0,514.35,498.73,513.19,498.37
Mitch Gagnon,500.0,483.08,501.56,520.91,535.01,551.61,535.59,518.39,502.6
Ryan Jimmo,500.0,515.54,501.55,515.92,501.56,516.49,502.8,487.62
Hector Lombard,500.0,487.09,505.54,494.86,513.13,528.98,512.43,501.06,486.61,475.55,462.25,450.19,439.57
John Moraga,500.0,515.0,534.25,517.94,532.79,518.18,536.0,552.01,538.31,522.43,508.13,522.78,537.47,552.29,537.0
Ulysses Gomez,500.0,485.0,469.9
Wagner Prado,500.0,517.72,501.04,482.84
Chico Camus,500.0,514.5,495.91,511.73,496.36,482.3,498.0,484.41,471.76
Roger Hollett,500.0,487.77,472.11
Gunnar Nelson,500.0,517.89,530.49,548.15,565.52,550.16,566.78,554.41,572.81,590.18,573.96,592.59,577.72,563.23,575.41,591.92
Tom Watson,500.0,486.14,503.1,489.58,474.3,490.41,477.19,462.02
Akira Corassani,500.0,515.0,531.19,544.9,531.1,516.66,500.13
Andy Ogle,500.0,485.0,498.6,484.87,469.2,454.37,441.33
Jimi Manuwa,500.0,515.37,530.74,545.1,531.71,546.03,531.87,547.95,563.1,546.84,530.26,517.29,503.52
Phil Harris,500.0,482.6,497.7,483.89,469.1,454.79
Jussier Formiga,500.0,486.26,502.84,490.09,508.14,524.08,539.4,524.62,539.22,524.1,541.75,559.88,575.34,589.71,576.73,560.02,545.15
Renee Forte,500.0,481.38,498.62,484.75,470.41
Motonobu Tezuka,500.0,484.29,469.28
Jon Tuck,500.0,514.44,500.11,515.11,499.45,517.96,502.19,487.12,504.83,490.77
Azamat Gashimov,500.0,482.6,468.19
Abel Trujillo,500.0,514.85,501.38,515.65,528.7,542.8,526.24,543.72,559.87,572.31,553.97,537.02
Cody Donovan,500.0,514.35,499.38,483.76,468.71
Mike Wilkinson,500.0,515.0,497.35,513.3,499.09
Brendan Loughnane,500.0,485.0
Ben Alloway,500.0,515.0,499.35,480.93
Manuel Rodriguez,500.0,485.0
Yaotzin Meza,500.0,486.23,503.06,518.43,502.43,517.33,501.48,487.15
Norman Parke,500.0,515.0,530.0,544.33,543.2,555.08,541.58,526.67,541.4,525.25
Colin Fletcher,500.0,485.0,470.0
Robert Whittaker,500.0,515.0,530.0,514.96,500.59,514.92,531.78,548.1,562.54,577.93,593.38,608.88,624.53,639.43,622.67,635.23,646.33,658.57,642.69,655.29,637.21,649.07,659.18
Brad Scott,500.0,485.0,503.28,488.14,506.74,492.54,507.26,492.5,477.82
Mike Rio,500.0,517.08,498.74,481.84,468.03
Rustam Khabilov,500.0,515.0,529.35,544.61,530.02,514.67,530.82,547.22,559.86,573.53,586.08,598.54,581.45,593.62
Vinc Pichel,500.0,485.0,500.0,515.17,530.19,545.79,528.4,543.56,559.87,572.35,556.12,538.64
Colton Smith,500.0,515.0,500.0,482.71,465.18
Mike Ricci,500.0,485.0,500.0,487.09
Derek Brunson,500.0,516.95,534.5,519.36,532.63,549.12,563.41,575.81,588.45,573.0,559.87,575.54,590.72,575.67,559.46,575.53,588.81,602.69,617.07,631.67,613.14,596.12
Ildemar Alcantara,500.0,518.2,532.41,516.01,530.32,513.96,527.71,510.27
Pedro Nobre,500.0,515.5
Lucas Martins,500.0,486.83,501.75,520.11,534.84,520.42,505.81,520.54
Daniel Sarafian,500.0,486.08,505.27,491.45,474.25,490.36,475.14
Sean Spencer,500.0,482.24,497.36,512.47,497.58,512.09,497.96,484.81,468.35
Dustin Kimura,500.0,518.59,499.24,517.73,500.98,485.94
Isaac Vallie-Flagg,500.0,517.05,501.94,486.61,474.81
King Green,500.0,520.1,535.05,548.09,561.95,547.62,535.18,520.71,519.44,533.74,518.61,506.48,522.48,536.56,551.82,534.89,519.81,536.6,551.25,540.17,526.23,511.53,534.18,552.91,537.35,554.76,537.67
Tyron Woodley,500.0,513.29,497.61,516.61,533.58,520.68,539.83,556.64,574.37,575.68,591.87,610.58,627.14,612.54,597.93,584.06,567.78
Nah-Shon Burrell,500.0,515.0,499.33
Yuri Villefort,500.0,485.0,469.88
Neil Magny,500.0,515.0,495.95,482.02,497.8,512.9,527.34,542.45,555.47,572.86,585.94,569.12,583.37,598.21,609.58,590.15,605.38,587.81,600.61,611.38,595.53,609.74,623.35,636.05,619.42,631.92,642.15,619.69,636.0,616.64,628.07,610.66,623.09,605.46
Jon Manley,500.0,485.0
Caros Fodor,500.0,485.33
Ronda Rousey,500.0,518.45,534.59,548.75,563.53,580.24,593.64,575.99,561.0
Liz Carmouche,500.0,481.55,497.35,483.11,467.5,483.26,499.6,486.29,501.88,516.78,504.12
Hyun Gyu Lim,500.0,515.62,530.63,514.31,528.07,514.99,499.34,484.37
Kyung Ho Kang,500.0,514.97,499.15,517.04,531.98,548.64,532.84,548.65,561.21,574.13,559.83,572.83,588.15,570.22,551.05
Kazuki Tokudome,500.0,515.06,500.06,485.06,467.69
Mizuto Hirota,500.0,485.67,471.4,472.63,489.21,475.29,460.48,446.04
Quinn Mulhern,500.0,486.92,472.48
Jordan Mein,500.0,516.02,502.44,517.33,534.78,521.9,505.96,490.92,507.32,522.59
Bobby Voelker,500.0,483.69,470.39,455.88,442.22
Ryan LaFlare,500.0,515.65,529.97,545.58,560.2,546.83,562.84,575.42,559.49,573.48,556.3
Conor McGregor,500.0,516.91,531.71,546.88,563.58,578.26,593.71,609.44,589.82,605.3,617.64,601.52,617.87,605.07,593.34
Adlan Amagov,500.0,515.0,531.09
Chris Spang,500.0,485.0
Tor Troeng,500.0,518.45,504.11,488.5,473.83
Adam Cella,500.0,481.55
Ryan Couture,500.0,486.73,471.51
Gegard Mousasi,500.0,515.0,503.92,525.63,509.42,525.13,540.92,524.98,542.86,557.99,574.46,586.63,602.91
Ilir Latifi,500.0,485.0,504.69,519.49,503.65,518.5,532.79,547.1,534.67,549.59,569.52,553.91,536.91,524.62,539.15,554.37,538.38
Clint Hester,500.0,515.0,530.59,544.27,558.16,541.3,524.55,505.25
Bristol Marunde,500.0,485.0,470.65
Dylan Andrews,500.0,515.0,528.6,513.01,496.76,478.16
Jimmy Quinlan,500.0,485.0
Luke Barnatt,500.0,515.0,534.03,547.57,531.33,514.32,499.68
Collin Hart,500.0,485.0
Josh Samman,500.0,515.0,530.0,549.34,528.83,512.53
Kevin Casey,500.0,485.0,470.65,488.09,504.34,491.68,491.42,477.74
Robert McDaniel,500.0,517.85,504.39,485.71
Gilbert Smith,500.0,482.15
Cat Zingano,500.0,515.0,530.62,513.91,500.19,487.23,504.85,489.0
Miesha Tate,500.0,485.0,468.86,484.47,500.14,515.82,530.81,549.29,531.32,517.11,530.82,516.29,502.33,521.47
